,id,rating_gap,salary_benefits_gap,training_learning_gap,management_care_gap,culture_fun_gap,overtime_policy,working_days,company_size,like_cleaned,like_topic,Recommend?
3077,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,bãi đậu ten. đôi_lúc hên dự_án thỏa thuận lương tiền .,2,Yes
3078,182,-0.0716155127290028,-1.7331667856293125,-0.9605044016178921,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường năng_động hoạt_bát . fesher tốt . chế_độ nghỉ lương . .,2,Yes
3079,182,-1.0716155127290028,-2.7331667856293125,0.03949559838210792,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,văn hóa traing bài_bản môi_trường .,1,No
3080,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,hầm rộng văn_phòng đẹp sân bánh bóng_chuyền phòng .,0,Yes
3081,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,0.11004044729954776,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,. đẹp . fresher tăng_ca project giám đốc làm_việc .,2,Yes
3082,182,-0.0716155127290028,-0.7331667856293125,1.039495598382108,1.1100404472995478,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng làm_việc . học_hỏi kinh_nghiệm lĩnh_vực technical . môi_trường năng_động trẻ.,2,Yes
3083,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường tốt. tiếp_xúc dự_án.,1,Yes
3084,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường trẻ_trung_cơ_hội tiếp_xúc công_nghệ học_hỏi traing giỏi học_hỏi môi_trường làm_việc thoải_mái không_bó buộc giờ_giấc miễn_sao sếp buýt đưa_rước thoải_mái đẹp hot_girl hoạt_động sân bóng_đá bóng_rổ bóng_chuyền phòng .,0,Yes
3085,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,tài_nguyên đào_tạo tươi chuyên_nghiệp quy_trình tốt.,1,Yes
3086,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,chỗ làm_việc rộng_rãi . sếp .,0,Yes
3087,182,-0.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,tăng_ca sếp_duyệt lương môi_trường thoái mái học_tập nhiều.,2,Yes
3088,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,campus bãi thiếc quán cà phê trung_nguyên phòng phòng thể dục sân bánh sân bóng_rổ . không_gian làm_việc . domain công nghệ học_hỏi.,0,Yes
3089,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường trẻ trung_năng_động làm_việc .,2,Yes
3090,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc năng_động tốt. đội_ngũ trẻ.,1,No
3091,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,thân_thiện môi_trường làm_việc .,2,Yes
3092,182,-1.0716155127290028,0.2668332143706875,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,lệnh cấm thiên .,1,Yes
3093,182,-1.0716155127290028,-2.7331667856293125,-1.960504401617892,-1.8899595527004522,-2.06899833452296,Extra salary for OT,Monday - Friday,>500 employees,tòa rộng thoáng phong_cảnh đẹp. cửa_hàng ăn_uống nghỉ_ngơi .,0,Yes
3094,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc thoáng_mát . anh_em đội .,0,No
3095,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường . đồng_nghiệp .,2,Yes
3096,182,-2.071615512729003,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,quan_hệ đồng_nghiệp gắn_kết học_hỏi trường.,2,No
3097,182,-1.0716155127290028,-0.7331667856293125,-1.960504401617892,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,tùy dự_án phát_triển tốt chán không_muốn nữa.,2,No
3098,182,-1.0716155127290028,-1.7331667856293125,1.039495598382108,1.1100404472995478,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,bãi đậu rộng_rãi thoáng_máng làm_việc rộng_rãi xếp tốt con_người tốt tăng_ca làm_tròn .,0,Yes
3099,182,-0.0716155127290028,-2.7331667856293125,1.039495598382108,-0.8899595527004522,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,hỗ_trỡ học chứng_chỉ . trường . cơm trưa.,0,Yes
3100,182,-0.0716155127290028,-0.7331667856293125,1.039495598382108,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,trò co_nhieu . châu . thỏa thuận gian_lam .,2,Yes
3101,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,làm_việc đẹp công_việc đa_dạng hoạt_động.,1,Yes
3102,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường trẻ . tiếp_cận công_nghệ mới.,1,No
3103,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,. không_chuyên_sâu .,0,Yes
3104,182,-0.0716155127290028,-0.7331667856293125,1.039495598382108,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng rộng_rãi nhà_ăn món ngon. đồng_nghiệp thân_thiện .,0,Yes
3105,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,.,0,Yes
3106,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng rộng_rãi thoáng không_khí tin. tùy dự_án tùy_estimate chiều hên xui_ot nghỉ thêm.,2,Yes
3107,182,-0.0716155127290028,0.2668332143706875,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc tốt thoải_mái anh_chị_em đồng_nghiệp .,2,Yes
3108,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc thoải_mái sếp .,2,Yes
3109,182,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,đồ_ăn ngon. sếp tốt môi_trường tốt. tiềm_năng .,0,Yes
3110,182,-0.0716155127290028,0.2668332143706875,1.039495598382108,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc thoải_mái thân_thiện quy_trình rõ_ràng chế_độ ưu_đãi tốt nghỉ tiền tăng_ca .,2,Yes
3111,182,-1.0716155127290028,-2.7331667856293125,-0.9605044016178921,-2.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc hiện_đại vui_vẻ thoải_mái onsite nước_ngoài hơn.,2,Yes
3112,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,sếp tốt môi_trường thoải_mái thoải_mái tiếp đồng miễn_là hoàn_thành .,2,Yes
3113,182,0.9283844872709972,-0.7331667856293125,0.03949559838210792,0.11004044729954776,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,môi_trường thân_thiện . sếp đồng_nghiệp vui_vẻ nhiệt_tình .,2,Yes
3114,182,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường năng_động tùy dự_án học_hỏi lương thưởng thỏa thuận tùy khát không.,2,Yes
3115,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc hết_sức thoải_mái đồng_nghiệp vui_vẻ văn_phòng làm_việc thiết_kết đẹp .,2,Yes
3116,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-2.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,không_khí . anh_em nhiệt_tình giúp_đỡ nhau.,2,No
3117,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,dễ_chịu học kiến_thức . benefit ổn.,2,Yes
3118,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,hèn hèn . văn_phòng làm_việc cơ_sở_vật_chất tốt đồng_nghiệp vui_vẻ thân_thiện teamlead trẻ xông_xáo tài_năng tester_qa học_hỏi thi_chứng_chỉ .,2,No
3119,182,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng hiện_đại thuận_tiện giờ_giấc giúp_đỡ nhiệt_tình anh_em nhà.,2,Yes
3120,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường thoải_mái . văn_phòng làm_việc sạch đẹp. cơ_sở vật_chất tốt.,2,Yes
3121,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,bãi đậu thoải_mái phòng phòng thể dục sân bóng phòng rộng_rãi môi_trường làm_việc .,0,Yes
3122,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường tốt nghề .,2,Yes
3123,182,-0.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,ổn_định học môi_trường tốt phát_triển kỹ_năng chuyên_sâu xe_buýt đưa_đón nơi.,2,Yes
3124,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,benefit đồng insurance chẳng_hạn .,2,No
3125,182,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,lương mềm . lương pbs quý. agie .,2,No
3126,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,rộng_rãi mát_mẻ phòng phòng thể dục quán cà phê trung_nguyên sân bóng phòng làm_việc lớp_học kỹ_năng công_nghệ ngoại_ngữ. môi_trường năng_động trẻ onsite nước_ngoài áp_lực dev tăng_ca đêm ngủ học môi_trường .,0,Yes
3127,182,-0.0716155127290028,-0.7331667856293125,1.039495598382108,1.1100404472995478,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,traing tốt môi_trường làm_việc .,2,Yes
3128,182,-2.071615512729003,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,thoại thiên . thoại mai.,0,No
3129,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường rộng_rãi cơ_sở_vật_chất con_người thân_thiện cởi_mở không_với tăng_ca không_tốt sức .,2,Yes
3130,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-2.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,bãi rộng_rãi làm_việc . nhà_ăn . buýt .,0,No
3131,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường vui_vẻ hoạt_động . khác.,2,Yes
3132,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng đẹp văn_hóa tốt hoạt_động . đồng_nghiệp vui_vẻ .,2,Yes
3133,182,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,bãi rộng_rãi văn_phòng đẹp . làm_việc .,0,Yes
3134,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường quy_trình chuyên_nghiệp. học_hỏi bạn_bè đồng_nghiệp khuyến_khích trường vô_cùng đẹp. đôi_khi dự_án .,1,No
3135,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-2.06899833452296,Extra salary for OT,Monday - Friday,>500 employees,giờ_giấc thoải_mái lý_tưởng sinh_viên trường nhập_môn làm_quen môi_trường quy_trình làm_việc tốt an_hưởng già onsite chương_trình .,2,No
3136,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc chuyên_nghiệp văn_minh thân_thiện đồng_nghiệp trẻ .,1,Yes
3137,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,giờ_giấc thoải_mái onsite hoặt_động tinh_thần . cập_nhật công_nghệ kinh_nghiệm nhanh.,1,No
3138,182,-2.071615512729003,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,đồng_nghiệp thân_thiện . không_gian làm_việc ổn. .,2,Yes
3139,182,-0.0716155127290028,-1.7331667856293125,1.039495598382108,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,dự_án học_hỏi phát tiển kỹ_năng . học_hỏi kiến_thức . thăng_tiến cao. làm_việc tốt văn_hóa tuyệt_vời đội xây dựng . quy_chế lương tăng_ca nhà_ăn phục_vụ .,1,Yes
3140,182,-2.071615512729003,-1.7331667856293125,0.03949559838210792,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường tốt học_tập rèn_luyện . hướng .,1,No
3141,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng rộng_rãi đẹp. môi_trường năng_động .,2,Yes
3142,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,0.11004044729954776,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,đồng_nghiệp mô_hình làm_việc khách_hàng hoạt_động .,1,No
3143,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,cơ_sở_vật_chất phúc_lợi .,2,Yes
3144,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,hoạt_động sân bóng phòng tập phòng thể dục bóng bàn.,0,No
3145,182,-2.071615512729003,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-2.06899833452296,Extra salary for OT,Monday - Friday,>500 employees,thoại mai. chín dong_van .,0,No
3146,182,-3.071615512729003,-2.7331667856293125,-2.960504401617892,-2.8899595527004522,-2.06899833452296,Extra salary for OT,Monday - Friday,>500 employees,hút thuốc giao_lưu kết_bạn đơn_vị.,0,No
3147,182,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-2.06899833452296,Extra salary for OT,Monday - Friday,>500 employees,chưa_vô thích không_thích không_bao giơ .,0,No
3148,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,chí_minh phong_cảnh đẹp tùy team. sinh_viên trường canten . hài_lòng .,0,Yes
3149,182,0.9283844872709972,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,sếp tốt. đồng_nghiệp thân_thiện vui_tính tinh_thần giúp_đỡ nhiệt_tình làm_việc đội gia_đình. môi_trường năng_động chuyên_nghiệp . hàng_đầu việt_nam tổ_chức . hài_lòng .,2,Yes
3150,182,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng làm_việc tốt. sân bánh phòng phòng thể dục ok. đồng_nghiệp tốt.,0,No
3151,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,làm_việc môi_trường . .,2,No
3152,182,-2.071615512729003,-1.7331667856293125,0.03949559838210792,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,đồng_nghiệp đa_phần trẻ chịu_khó cày cơ_sở vật_chất tốt traing trẻ.,2,No
3153,182,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,học_hỏi thích_hợp sinh_viên trường. hoạt_động vui.,2,Yes
3154,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-2.8899595527004522,-2.06899833452296,Extra salary for OT,Monday - Friday,>500 employees,làm_việc thoải_mái văn_phòng đẹp vẽ.,2,No
3155,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường trẻ năng_động phòng làm_việc đẹp sếp .,2,Yes
3156,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường đa_dạng học sinh_viên trường.,2,Yes
3157,182,-0.0716155127290028,-0.7331667856293125,-1.960504401617892,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,trải_nghiệm khách_hàng đồng_nghiệp vui_vẻ .,1,Yes
3158,182,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,bãi đậu rộng văn_phòng đẹp .,0,Yes
3159,182,-2.071615512729003,-2.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc . dự_án thứ.,2,No
3160,182,-0.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,cảnh_quan làm_việc đẹp sếp . chế_độ bảo_hiểm quốc_tế fpt_care khóa đào_tạo .,2,Yes
3161,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc thân_thiện chế_độ tốt đồng_nghiệp vui_vẻ . đa_dạng dự_án .,2,Yes
3162,182,0.9283844872709972,-1.7331667856293125,0.03949559838210792,0.11004044729954776,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng đẹp rộng_rãi sự_kiện văn_hóa đoàn_thể hay.,2,Yes
3163,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng đầy_đủ . môi_trường làm_việc . sếp . đồng_nghiệp .,2,Yes
3164,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,traing tốt . thực_lực thăng_tiến được.,2,Yes
3165,182,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,tốt tốt tốt.,2,Yes
3166,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc thoải_mái chế_độ traing tốt.,2,No
3167,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,. bi_tuong doi_day . . co_can tin.,0,Yes
3168,182,-0.0716155127290028,0.2668332143706875,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,đội hoạt_động đãi_ngộ .,2,No
3169,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,đầu_vào trường học chính_sách phúc_lợi tốt.,2,No
3170,182,-3.071615512729003,-2.7331667856293125,-1.960504401617892,-2.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,văn_phòng đẹp giờ_giấc thoải_mái làm_việc .,2,No
3171,182,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,gái xinh. gái. gái trẻ trường.,2,Yes
3172,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,văn_hóa văn_phòng đẹp hiện_đại_đồng_nghiệp thân_thiện dự_án.,2,Yes
3173,182,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,làm_việc thoải_mái tăng_ca lương .,2,Yes
3174,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,sếp tốt đồng_nghiệp thân_thiện học_hỏi dự_án.,2,Yes
3175,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,cơ_sở vật_chất tốt. khóa huấn_luyện đào_tạo thích_hợp mong_muốn học_hỏi . con_người thân_thiện .,2,No
3176,182,-1.0716155127290028,-1.7331667856293125,1.039495598382108,-0.8899595527004522,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc . trường.,2,No
3177,182,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường tốt học_tập sinh_viên tốt_nghiệp dự_án đa_dạng học ngôn_ngữ lập_trình mới.,1,Yes
3178,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường thoải_mái không_gian đẹp. gia_đình thành_phố .,2,Yes
3179,182,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,trang_thiết_bị đầy_đủ giỏi traing tốt .,2,Yes
3180,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường làm_việc thoải_mái. văn_hóa trẻ.,2,Yes
3181,182,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường trẻ địa_chỉ thuận_tiện .,2,Yes
3182,182,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường tốt thích_hợp trường phúc_lợi .,2,Yes
3183,182,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,fvile đẹp. sếp . chế_độ tàm tạm .,2,Yes
3184,182,-1.0716155127290028,-1.7331667856293125,1.039495598382108,0.11004044729954776,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,môi_trường học_tập sinh_viên trường tốt. tham_gia dự_án quốc_gia thoải_mái .,2,Yes
3185,182,-0.0716155127290028,-0.7331667856293125,1.039495598382108,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,cảnh đẹp không_gian đẹp nhà_xe rộng giờ_giấc thoải_mái đẹp sân thể_thao phòng .,0,Yes
3186,182,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,văn_hóa vui_vẻ tuyệt_vời đào_tạo tốt.,1,Yes
3187,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,đội vui_vẻ tầng hầm rộng_rãi chỗ làm_việc .,0,Yes
3188,182,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,thưởng fscoin đóng dự_án thành_phần trẻ . khóa_học . chính_sách tăng_ca fsoft bình_thường lương gấp bình_thường làm_việc . tăng_ca đêm tăng_ca mặc_dù tăng_ca . .,2,No
3189,182,-2.071615512729003,-1.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,cơ_sơ_vật_chất đầy_đủ tiện_nghi tổ_chức vui_chơi văn_hóa văn_nghệ đời_sống tinh_thần .,0,Yes
3190,182,0.9283844872709972,-1.7331667856293125,1.039495598382108,0.11004044729954776,0.9310016654770399,Extra salary for OT,Monday - Friday,>500 employees,không_gian làm_việc rộng . con_người . đào_tạo khóa học tốt. . .,1,Yes
3191,182,-2.071615512729003,-2.7331667856293125,-1.960504401617892,-1.8899595527004522,-0.06899833452296011,Extra salary for OT,Monday - Friday,>500 employees,. thiên .,0,No
3192,182,-1.0716155127290028,-2.7331667856293125,0.03949559838210792,-1.8899595527004522,-1.0689983345229601,Extra salary for OT,Monday - Friday,>500 employees,môi_trường tốt học_hỏi thứ. cơ_sở vật_chất tốt đồng_nghiệp vui_vẻ sếp vui_vẻ .,2,No
